ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2015-16,4,3,Punjab,322,PATHANKOT,587,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,4,Chandigarh,401,CHANDIGARH,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,501,UTTARKASHI ,531,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,502,CHAMOLI,259,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,503,RUDRAPRAYAG,81,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,504,TEHRI GARHWAL,263,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,505,DEHRADUN,308,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,506,GARHWAL,80,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,507,PITHORAGARH,52,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,508,BAGESHWAR,83,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,509,ALMORA,378,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,510,CHAMPAWAT ,72,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,511,NAINITAL,154,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,512,UDHAM SINGH NAGAR,43,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,5,Uttarakhand,513,HARDWAR,941,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,601,PANCHKULA,253,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,602,AMBALA,1374,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,603,YAMUNANAGAR,1341,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,604,KURUKSHETRA,1608,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,605,KAITHAL,1903,0,0,0,0,0,0,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,606,KARNAL,1812,0,0,0,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,607,PANIPAT,1550,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,608,SONIPAT,2795,0,0,0,0,0,0,0,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,609,JIND,2402,0,0,0,0,0,0,0,0,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,610,FATEHABAD,1032,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,611,SIRSA,1335,0,0,0,0,0,0,0,0,0,0,0,1473,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,612,HISAR,2409,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,613,BHIWANI,2725,0,0,0,0,0,0,0,0,0,0,0,2818,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,614,ROHTAK,1828,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,615,JHAJJAR,838,0,0,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,616,MAHENDRAGARH,1586,0,0,0,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,617,REWARI,2473,0,0,0,0,0,0,0,0,0,0,0,2090,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,618,GURGAON,2508,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,619,FARIDABAD,1604,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,620,MEWAT,735,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,6,Haryana,621,PALWAL,843,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,701,NORTH WEST DELHI,1456,0,0,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,702,NORTH DELHI,305,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,703,NORTH EAST DELHI,1127,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,704,EAST DELHI,629,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,705,NEW DELHI,30,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,706,CENTRAL DELHI,129,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,707,WEST DELHI,1580,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,708,SOUTH WEST DELHI,911,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,7,Delhi,709,SOUTH DELHI,810,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,801,GANGANAGAR,3064,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,802,HANUMANGARH,9089,0,0,0,0,0,0,0,0,0,0,0,7380,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,803,BIKANER,2997,0,0,0,0,0,0,0,0,0,0,0,2352,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,804,CHURU,6684,0,0,0,0,0,0,0,0,0,0,0,4860,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,805,JHUNJHUNU,7837,0,0,0,0,0,0,0,0,0,0,0,6188,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,806,ALWAR,15521,0,0,0,0,0,0,0,0,0,0,0,11215,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,807,BHARATPUR,391,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,808,DHAULPUR,1320,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,809,KARAULI,2541,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,810,SAWAI MADHOPUR,2985,0,0,0,0,0,0,0,0,0,0,0,2444,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,811,Dausa,1983,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,812,JAIPUR,18487,0,0,0,0,0,0,0,0,0,0,0,12548,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,813,SIKAR,16817,0,0,0,0,0,0,0,0,0,0,0,13852,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,814,NAGAUR,13200,0,0,0,0,0,0,0,0,0,0,0,8967,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,815,JODHPUR,7514,0,0,0,0,0,0,0,0,0,0,0,6446,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,816,JAISALMER,1883,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,817,BARMER,9380,0,0,0,0,0,0,0,0,0,0,0,5339,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,818,JALOR,2014,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,819,SIROHI,885,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,820,PALI,4537,0,0,0,0,0,0,0,0,0,0,0,3339,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,821,AJMER,2804,0,0,0,0,0,0,0,0,0,0,0,1892,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,822,TONK,1392,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,823,BUNDI,554,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,824,BHILWARA,937,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,825,RAJSAMAND,1505,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,826,UDAIPUR,3083,0,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,827,DUNGARPUR,1365,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,828,BANSWARA,1925,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,829,CHITTAURGARH,1280,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,830,KOTA,601,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,831,BARAN,849,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,832,JHALAWAR,318,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,8,Rajasthan,833,PRATAPGARH (RAJ.),260,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,901,SAHARANPUR,768,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,902,MUZAFFARNAGAR,982,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,903,BIJNOR,1558,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,904,MORADABAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,905,RAMPUR,5569,0,0,0,0,0,0,0,0,0,0,0,5406,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,906,Jyotiba Phule Nagar (AMROHA),3502,0,0,0,0,0,0,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,907,MEERUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,908,BAGHPAT,283,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,909,GHAZIABAD,26886,0,0,0,0,0,0,0,0,0,0,0,25032,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,910,GAUTAM BUDDHA NAGAR,4311,0,0,0,0,0,0,0,0,0,0,0,4248,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,911,BULANDSHAHR,1825,0,0,0,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,912,ALIGARH,4206,0,0,0,0,0,0,0,0,0,0,0,3279,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,913,HATHRAS,6247,0,0,0,0,0,0,0,0,0,0,0,5963,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,914,MATHURA,3042,0,0,0,0,0,0,0,0,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,915,AGRA,2082,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,916,FIROZABAD,292,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,917,ETAH,1619,0,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,918,MAINPURI,3201,0,0,0,0,0,0,0,0,0,0,0,2639,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,919,BUDAUN,1920,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,920,BAREILLY,2385,0,0,0,0,0,0,0,0,0,0,0,1933,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,921,PILIBHIT,915,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,922,SHAHJAHANPUR,5154,0,0,0,0,0,0,0,0,0,0,0,4062,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,923,KHERI,581,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,924,SITAPUR,8715,0,0,0,0,0,0,0,0,0,0,0,8688,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,925,HARDOI,1160,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,926,UNNAO,204,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,927,LUCKNOW,127,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,928,RAE BARELI,393,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,929,FARRUKHABAD,1032,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,930,KANNAUJ,1180,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,931,ETAWAH,3724,0,0,0,0,0,0,0,0,0,0,0,3104,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,932,AURAIYA,1458,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,933,KANPUR DEHAT,220,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,934,KANPUR NAGAR,204,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,935,JALAUN,158,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,936,JHANSI,988,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,937,LALITPUR,197,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,938,HAMIRPUR (U.P.),709,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,939,MAHOBA,103,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,940,BANDA,213,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,941,CHITRAKOOT,398,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,942,FATEHPUR,1993,0,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,943,PRATAPGARH,376,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,944,KAUSHAMBI,66,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,945,ALLAHABAD,2061,0,0,0,0,0,0,0,0,0,0,0,1817,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,946,BARABANKI,1032,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0
2015-16,4,9,Uttar Pradesh,947,FAIZABAD,1362,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,0,0,0
